 20.800 0.561520E-02 0.920894E-03 0.103095E-01 0.735942E-04 0.129011E-03 0.181778E-04
 20.900 0.557168E-02 0.913755E-03 0.102296E-01 0.731496E-04 0.128231E-03 0.180679E-04
 21.000 0.552866E-02 0.906699E-03 0.101506E-01 0.727095E-04 0.127460E-03 0.179592E-04
 21.100 0.548614E-02 0.899727E-03 0.100726E-01 0.722738E-04 0.126696E-03 0.178516E-04
 21.200 0.544412E-02 0.892836E-03 0.999541E-02 0.718424E-04 0.125940E-03 0.177451E-04
 21.300 0.540259E-02 0.886024E-03 0.991915E-02 0.714153E-04 0.125191E-03 0.176396E-04
 21.400 0.536154E-02 0.879293E-03 0.984379E-02 0.709925E-04 0.124450E-03 0.175351E-04
 21.500 0.532097E-02 0.872639E-03 0.976929E-02 0.705738E-04 0.123716E-03 0.174317E-04
 21.600 0.528086E-02 0.866061E-03 0.969565E-02 0.701593E-04 0.122989E-03 0.173293E-04
 21.700 0.524121E-02 0.859558E-03 0.962285E-02 0.697488E-04 0.122270E-03 0.172279E-04
 21.800 0.520201E-02 0.853129E-03 0.955089E-02 0.693423E-04 0.121557E-03 0.171276E-04
 21.900 0.516326E-02 0.846774E-03 0.947974E-02 0.689398E-04 0.120851E-03 0.170281E-04
 22.000 0.512494E-02 0.840490E-03 0.940939E-02 0.685411E-04 0.120153E-03 0.169297E-04
 22.100 0.508706E-02 0.834278E-03 0.933984E-02 0.681464E-04 0.119461E-03 0.168321E-04
 22.200 0.504961E-02 0.828135E-03 0.927108E-02 0.677554E-04 0.118775E-03 0.167356E-04
 22.300 0.501257E-02 0.822061E-03 0.920308E-02 0.673682E-04 0.118096E-03 0.166399E-04
 22.400 0.497595E-02 0.816056E-03 0.913585E-02 0.669846E-04 0.117424E-03 0.165452E-04
 22.500 0.493974E-02 0.810117E-03 0.906935E-02 0.666048E-04 0.116758E-03 0.164514E-04
 22.600 0.490392E-02 0.804243E-03 0.900360E-02 0.662285E-04 0.116099E-03 0.163584E-04
 22.700 0.486850E-02 0.798434E-03 0.893857E-02 0.658558E-04 0.115445E-03 0.162664E-04
 22.800 0.483347E-02 0.792690E-03 0.887426E-02 0.654865E-04 0.114798E-03 0.161752E-04
 22.900 0.479883E-02 0.787009E-03 0.881066E-02 0.651208E-04 0.114157E-03 0.160848E-04
 23.000 0.476457E-02 0.781389E-03 0.874774E-02 0.647585E-04 0.113522E-03 0.159953E-04
 23.100 0.473067E-02 0.775830E-03 0.868552E-02 0.643995E-04 0.112892E-03 0.159067E-04
 23.200 0.469715E-02 0.770332E-03 0.862396E-02 0.640439E-04 0.112269E-03 0.158188E-04
 23.300 0.466399E-02 0.764894E-03 0.856308E-02 0.636916E-04 0.111651E-03 0.157318E-04
 23.400 0.463118E-02 0.759514E-03 0.850285E-02 0.633425E-04 0.111039E-03 0.156456E-04
 23.500 0.459873E-02 0.754191E-03 0.844326E-02 0.629966E-04 0.110433E-03 0.155602E-04
 23.600 0.456662E-02 0.748926E-03 0.838432E-02 0.626539E-04 0.109832E-03 0.154755E-04
 23.700 0.453486E-02 0.743716E-03 0.832600E-02 0.623143E-04 0.109237E-03 0.153916E-04
 23.800 0.450343E-02 0.738563E-03 0.826830E-02 0.619779E-04 0.108647E-03 0.153085E-04
 23.900 0.447234E-02 0.733464E-03 0.821122E-02 0.616444E-04 0.108063E-03 0.152262E-04
 24.000 0.444157E-02 0.728418E-03 0.815473E-02 0.613140E-04 0.107483E-03 0.151446E-04
 24.100 0.441113E-02 0.723425E-03 0.809884E-02 0.609866E-04 0.106909E-03 0.150637E-04
 24.200 0.438101E-02 0.718485E-03 0.804353E-02 0.606620E-04 0.106341E-03 0.149835E-04
 24.300 0.435120E-02 0.713597E-03 0.798880E-02 0.603404E-04 0.105777E-03 0.149041E-04
 24.400 0.432170E-02 0.708759E-03 0.793464E-02 0.600217E-04 0.105218E-03 0.148254E-04
 24.500 0.429251E-02 0.703971E-03 0.788104E-02 0.597058E-04 0.104664E-03 0.147473E-04
 24.600 0.426361E-02 0.699233E-03 0.782800E-02 0.593926E-04 0.104115E-03 0.146700E-04
 24.700 0.423502E-02 0.694543E-03 0.777550E-02 0.590823E-04 0.103571E-03 0.145933E-04
 24.800 0.420672E-02 0.689902E-03 0.772354E-02 0.587747E-04 0.103032E-03 0.145173E-04
 24.900 0.417871E-02 0.685308E-03 0.767211E-02 0.584697E-04 0.102497E-03 0.144420E-04
 25.000 0.415098E-02 0.680761E-03 0.762121E-02 0.581674E-04 0.101968E-03 0.143674E-04
 25.100 0.412354E-02 0.676260E-03 0.757081E-02 0.578678E-04 0.101442E-03 0.142933E-04
 25.200 0.409637E-02 0.671805E-03 0.752094E-02 0.575707E-04 0.100921E-03 0.142200E-04
 25.300 0.406948E-02 0.667395E-03 0.747157E-02 0.572763E-04 0.100405E-03 0.141472E-04
 25.400 0.404286E-02 0.663029E-03 0.742269E-02 0.569843E-04 0.998935E-04 0.140751E-04
 25.500 0.401650E-02 0.658707E-03 0.737430E-02 0.566949E-04 0.993861E-04 0.140036E-04
 25.600 0.399041E-02 0.654428E-03 0.732640E-02 0.564079E-04 0.988831E-04 0.139327E-04
 25.700 0.396458E-02 0.650191E-03 0.727897E-02 0.561234E-04 0.983843E-04 0.138625E-04
 25.800 0.393901E-02 0.645997E-03 0.723201E-02 0.558413E-04 0.978898E-04 0.137928E-04
 25.900 0.391368E-02 0.641844E-03 0.718552E-02 0.555616E-04 0.973995E-04 0.137237E-04
 26.000 0.388861E-02 0.637732E-03 0.713949E-02 0.552843E-04 0.969133E-04 0.136552E-04
 26.100 0.386378E-02 0.633660E-03 0.709390E-02 0.550092E-04 0.964311E-04 0.135873E-04
 26.200 0.383920E-02 0.629628E-03 0.704877E-02 0.547365E-04 0.959531E-04 0.135199E-04
 26.300 0.381486E-02 0.625636E-03 0.700408E-02 0.544661E-04 0.954791E-04 0.134531E-04
 26.400 0.379075E-02 0.621683E-03 0.695982E-02 0.541979E-04 0.950090E-04 0.133869E-04
